
FACULDADE DE SERVIÇO SOCIAL DE CARATINGA;;spep4@prodatanet.com.br;;(033) 321 2122 R-215;;RUA JOÃO PINHEIRO;;;;;CARATINGA;;;;;;;Faculdades;Escola Superior
FACULDADE DE SERVIÇO SOCIAL DE LINS;;fpte@fpte.br;;(014) 522 3241;;AV  NICOLAU ZARVOS;;;;;LINS;;;;;;;Faculdades;Escola Superior
FACULDADE DE SERVIÇO SOCIAL PRESIDENTE PRUDENTE;;Toledo@prudenet.com.br;;(018) 221 4744;;PRAÇA RAUL FURQUIM;;;;;PRESIDENTE PRUDENTE;;;;;;;Faculdades;Escola Superior
FACULDADE DE SERVIÇO SOCIAL SANTA LUZIA;;gordoboy@ruralrj.com.br;;( 021) 771 4072;;RUA MARECHAL FLORIANO;;;;;DUQUE DE CAXIAS;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA DA ALTA NOROESTE;;msmt.ata@infocenter.com.br;;(018) 624 4242 R- 209;;AV CUSSY ALMEIDA;;;;;ARACATUBA;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA DA BAIXADA SANTISTA;;fatecbs@carrierl.com.br;;(013) 227 6003 R- 20;;AV BARTOLOMEU DE GUSMÃO;;;;;SANTOS;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA DE AMERICANA;;fatecam@eu.ansp.br;;(019) 468 1049 R 216;;AV NOSSA SENHORA DE FÁTIMA;;;;;AMERICANA;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA DE BIRIGUI;;fateb@infocenter.com.br;;(018) 6421731 R 22;;RUA ANTÔNIO SIMÕES;;;;;BIRIGUI;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA DE JAÚ;;fatec.jau@netsit.com.br;;(014) 622 8280 R-20;;RUA FREI GALVÃO;;;;;JAU;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA DE SÃO PAULO;;fatecsp@eu.ansp.br;;(011) 225 0366 R- 130;;PRAÇA CORONEL FERNANDO PRESTES;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA DE TAQUARITINGA;;marciahl@zipmail.com.br;;(016) 352 5250;;AV DOUTOR FLÁVIO HENRIQUE LEMOS;;;;;TAQUARITINGA;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA DIMENSIONAL;;ipep@uol.com.br;;(011) 3107 3559 / 3105 6344;;RUA MARIA PAULA;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA DO VALE DO ARAGUAIA;;univar@networld.com.br;;(065) 861 1602 R- 220;;BARRA DO GARÇAS;;;;;BARRA DO GARCAS;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA E PROCESSAMENTO DE DADOS - BARRETOS;;aceb@soaresoliveira.br;;(017) 322 5733 R- 21;;AV VINTE E NOVE;;;;;BARRETOS;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA EM PROCESSAMENTO DE DADOS DO LITORAL;;objetivo.santos@bignet.com.br;;(013) 234 6767 R- 124;;AV CONSELHEIRO NEBIAS;;;;;SANTOS;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA PADRE ANCHIETA;;anchieta@anchieta.br;;(011) 7397 7753;;AV DR ADONIRO LADEIRA;;;;;JUNDIAI;;;;;;;Faculdades;Escola Superior
FACULDADE DE TECNOLOGIA THEREZA PORTO MARQUES;;secfac@tpm.faetec.br;;(012) 352 4231;;RUA SÃO SEBASTIÃO;;;;;JACAREI;;;;;;;Faculdades;Escola Superior
FACULDADE DE TURISMO - FORMIGA;;bkcenter@netfor.com.br;;(037) 322 1977;;AV DR ARNALDO DE SENNA;;;;;FORMIGA;;;;;;;Faculdades;Escola Superior
FACULDADE DE TURISMO - GUARAPARI;;factur@excelsa.com.br;;(027) 361 3994;;RODOVIA JONES SANTOS NEVES;;;;;GUARAPARI;;;;;;;Faculdades;Escola Superior
FACULDADE DE TURISMO DA BAHIA;;factur@ssa.zaz.com.br;;(071) 321 1554;;RUA DA MANGUEIRA;;;;;SALVADOR;;;;;;;Faculdades;Escola Superior
FACULDADE DE TURISMO DE SALVADOR;;areitoria@unifacs.br;;(071)  245 1033;;RUA PONCIANO DE OLIVEIRA;;;;;SALVADOR;;;;;;;Faculdades;Escola Superior
FACULDADE DO CLUBE NÁUTICO MOGIANO;;nautico@netmogi.com.br;;(011) 460 1266 / 460 3555;;RUA CABO DIOGO OLIVER;;;;;MOJI DAS CRUZES;;;;;;;Faculdades;Escola Superior
FACULDADE ESTADUAL DE CIÊNCIAS E LETRAS DE CAMPO MOURÃO;;fecilcam@start.com.br;;(044) 823 1880 R- 230;;AV COMENDADOR NORBERTO MARCONDES;;;;;CAMPO MOURAO;;;;;;;Faculdades;Escola Superior
FACULDADE ESTADUAL DE CIÊNCIAS ECONÔMICAS DE APUCARANA;;fecea@net21.com.br;;(043) 423 7277 R- 212;;RODOVIA DO CAFÉ BR 376;;;;;APUCARANA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE ESTADUAL DE EDUCAÇÃO CIÊNCIAS E LETRAS DE PARANAVAÍ;;fafipa@fomet.com.br;;(044) 423 3210;;AV GABRIEL ESPERIDIÃO;;;;;PARANAVAI;;;;;;;Faculdades;Escola Superior
FACULDADE ESTADUAL DE EDUCAÇÃO FÍSICA DE JACAREZINHO;;faefija@faefija.br;;(043) 722 0498;;ALAMEDA PADRE MAGNO;;;;;JACAREZINHO;;;;;;;Faculdades;Escola Superior
FACULDADE EURO-AMERICANA - BRASÍLIA;;euro@tba.com.br;;(061) 346 6993;;SCES - TRECHO O - CONJ. 05 -  L4 SUL;;;;;BRASILIA;;;;;;;Faculdades;Escola Superior
FACULDADE EVANGÉLICA DE MEDICINA DO PARANÁ;;fempar@fempar.br;;(041) 223 2633 R- 226;;ALAMEDA PRINCESA ISABEL;;;;;CURITIBA;;;;;;;Faculdades;Escola Superior
FACULDADE FEDERAL DE ODONTOLOGIA DE DIAMANTINA;;everton@fafeod.br;;(038) 531 1024;;RUA DA GLÓRIA;;;;;DIAMANTINA;;;;;;;Faculdades;Escola Superior
FACULDADE GAMA E SOUZA;;acest@unisys.com.br;;(021) 564 1168;;RUA LEOPOLDINA REGO;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE IBERO-AMERICANO DE LETRAS E CIÊNCIAS HUMANAS;;divinf@ibero.br;;(011) 3107 0071;;AV BRIGADEIRO LUIS ANTÔNIO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
Faculdade Int. do Norte do Paraná;;fono@unopar.br;;;;;;;;;;;;;;;;;Escola Superior
FACULDADE INTEGRADAS DA PARANAIBA;;fipar@melfinet.com.br;;(017) 668 1945;;Rua Maria Cândida de Freitas;;;;;Paranaiba;;;;;;;Faculdades;Escola Superior
FACULDADE INTERLAGOS DE EDUCAÇÃO E CULTURA;;fintec@fac-interlagos.br;;(011) 5566 2256;;AV JANGADEIRO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE LEONARDO DA VINCI;;devita@ibm.net;;(011) 573 5544;;RUA TRÊS IRMÃOS;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
Faculdade Maria Augusta Ribeiro Daher;;fma@tecsat.com.br.;;(12) 3562777  /   3562777  r.200;;Av. Santa Cruz dos Lázaros, 466;;;;12300-000;Jacareí;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE METODISTA DE SANTA MARIA;;gabinete@adm.ufsm.br;;(055) 222 7566;;RUA DOUTOR TURI;;;;;SANTA MARIA;;;;;;;Faculdades;Escola Superior
FACULDADE METODISTA DO SUL PAULISTA;;cemsup@pigna.com.br;;(015) 522 0605;;RUA 31 DE MARÇO;;;;;ITAPEVA;;;;;;;Faculdades;Escola Superior
FACULDADE MÓDULO;;abcinfo@aju.nutecnet.com.br;;(079) 222 6990;;RUA VILA CRISTINA;;;;;ARACAJU;;;;;;;Faculdades;Escola Superior
FACULDADE MORAES JÚNIOR;;ibc@ibc.br;;(021) 221 8334 R-218;;RUA REGENTE FEIJÓ;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
Faculdade Mozarteum de  São Paulo;;mozarteum@mozarteum.com.br;;;;;;;;;;;;;;;;;Escola Superior
Faculdade Mozarteum de São Paulo;;faculdade@faculdademozarteum.com.br;;(11) 69500788;;R. Nova dos Portugueses, 365;;;;02462-080;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE PARAIBANA DE PROCESSAMENTO DE DADOS;;asper@brasilink.com.br;;(083) 224 0408;;RUA PROFESSOR JOAQUIM FRANCISCO VELOSO GALVÃO;;;;;JOAO PESSOA;;;;;;;Faculdades;Escola Superior
FACULDADE PARANAENSE DE ADMINISTRAÇÃO;;fachoy@ifnet.com.br;;(041) 369 1277;;RUA AUGUSTO ZIBERTH;;;;;CURITIBA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE PAULISTA DE SERVIÇO SOCIAL;;fapss@sol.com.br;;(011) 3666 0246 / 3666 2029;;RUA LOPES CHAVES;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE PAULISTA DE SERVIÇO SOCIAL DE SÃO CAETANO DO SUL;;social@sol.com.br;;(011) 743 6922;;AV PARAÍSO;;;;;SAO CAETANO DO SUL;;;;;;;Faculdades;Escola Superior
Faculdade Paulistana de Ciências e Letras;;fapa@cepa.com.br;;(11) 549-3033 r.35 / 5493033 r.49;;R. Madre Cabrini, 38;;;;04020-001;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE PAULISTANA DE CIÊNCIAS E LETRAS;;fapa@cepa.com.br;;(011) 549 3033 R- 35;;RUA MADRE CABRINI;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
Faculdade Paulistana de Ciências e Letras - Coordenação da Psicologia Marco Aurélio;;fapa@cepa.com.br;;;;;;;;;;;;;;;;Faculdades;Escola Superior
FACULDADE PENTÁGONO;;hecolaco@pentagon.br;;(011) 864 4321;;RUA CAIUBI;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS;;aespi@aespi.br;;(086) 232 2500;;RUA WALFRAM BATISTA;;;;;TERESINA;;;;;;;Faculdades;Escola Superior
FACULDADE PINHEIRO GUIMARÃES;;colegio.faculdade@pinheiroguimaraes.br;;(021) 285 7995;;RUA SILVEIRA MARTINS;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE PIO DÉCIMO;;webmaster@piodecimo.com.br;;(079) 211 1764 / 211 1765;;RUA ESTÂNCIA;;;;;ARACAJU;;;;;;;Faculdades;Escola Superior
FACULDADE PLANALTO DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS;;ceplanalto@tba.com.br;;(061) 244 6009   E/OU 443 2769;;AV W5 SUL -EQS 708 A 907 - CONJUNTO B;;;;;BRASILIA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE PLANALTO DE CIÊNCIA DA COMPUTAÇÃO;;ceplanalto@tba.com.br;;(061) 244 6009 E/OU 443 2769;;AV W5 SUL - EQS 708 A 907 CONJUNTO B;;;;;BRASILIA;;;;;;;Faculdades;Escola Superior
FACULDADE PLANALTO DE FILOSOFIA CIÊNCIAS E LETRAS;;ceplanalto@tba.com.br;;(061) 244 6009  E/OU 443 2769;;AV W5 SUL - EQS 708 A 907 - CONJUNTO B;;;;;BRASILIA;;;;;;;Faculdades;Escola Superior
FACULDADE PORTO-ALEGRENSE DE EDUCAÇÃO CIÊNCIAS E LETRAS;;fapa@fapa.tche.br;;(051) 386 1522;;AV MANOEL ELIAS;;;;;PORTO ALEGRE;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE PRUDENTE DE MORAES;;fac.prudente.moraes@theway.com.br;;(011) 7824 1902;;RUA PROFESSOR JOSÉ BENEDICTO GONÇALVES;;;;;ITU;;;;;;;Faculdades;Escola Superior
FACULDADE RADIAL SÃO PAULO;;farsp@homeshopping.com.br;;(011) 523 3023 E 523 1551;;RUA DR ANTONIO BENTO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE REGIONAL SANTA CRUZ DE CURITIBA;;faculdadestacruz@softone.com.br;;(041) 248 0311;;RUA PEDRO BONAT;;;;;CURITIBA;;;;;;;Faculdades;Escola Superior
FACULDADE RUI BARBOSA DE PSICOLOGIA;;wespmaster@frb.br;;(071) 240 5056 R- 305;;RUA THEODOMIRO BATISTA;;;;;SALVADOR;;;;;;;Faculdades;Escola Superior
FACULDADE SALVADOR DE ADMINISTRAÇÃO;;areitoria@unifacs.br;;(071) 245 1033;;RUA PONCIANO DE OLIVEIRA;;;;;SALVADOR;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE SALVADOR DE CIÊNCIAS ECONÔMICAS;;areitoria@unifacs.br;;(071) 245 1033;;RUA PONCIANO DE OLIVEIRA;;;;;SALVADOR;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE SALVADOR DE DIREITO;;areitoria@unifacs.br;;(071) 331 3138;;RUA PONCIANO DE OLIVEIRA;;;;;SALVADOR;;;;;;;Fac. Direito;Escola Superior
FACULDADE SANTA MARCELINA SÃO PAULO;;secretaria@fasm.com.br;;(011) 826 9700 R- 204;;RUA DOUTOR EMÍLIO RIBAS;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE SANTA MARTA;;faculdade@santamarta.br;;(035) 332 3355;;RUA MADAME SCHIMIDT;;;;;SAO LOURENCO;;;;;;;Faculdades;Escola Superior
FACULDADE SÃO CAMILO DE ADMINISTRAÇÃO HOSPITALAR;;cedas@svn.com.br;;(071) 248 7133;;RUA VISCONDE TABORAÍ;;;;;SALVADOR;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE SÃO CARLOS;;fperciotto@ns.uniban.br;;(011) 448 6988;;RUA JOÃO PESSOA;;;;;SAO BERNARDO DO CAMPO;;;;;;;Faculdades;Escola Superior
FACULDADE SÃO JOSÉ;;charbel@marlin.com.br;;(021) 331 3695;;RUA MARECHAL SOARES DANDREA;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE SÃO VICENTE PALOTTI;;aeti@mais.sul.com.br;;(041) 223 8919;;RUA JOÃO NEGRÃO;;;;;CURITIBA;;;;;;;Faculdades;Escola Superior
FACULDADE SUDOESTE PAULISTANO;;facsudoeste@sol.com.br;;(011) 813 5243;;AV PROFESSOR FRANCISCO MORATO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE TAPAJÓS;;ealmeida@ipt.com.br;;(011) 756 5088 R-222;;RUA CARLOS MIELI;;;;;SAO BERNARDO DO CAMPO;;;;;;;Faculdades;Escola Superior
FACULDADE TECONOLÓGICA PORTO-ALEGRENSE;;fatepa@portoweb.com.br;;(051) 221 5947;;AV JOÃO PESSOA;;;;;PORTO ALEGRE;;;;;;;Faculdades;Escola Superior
FACULDADE TREVISAN;;faculdade@trevisan.com.br;;(011) 3759-4609/3759-4674;;Rua Francisco Tramontano;;;;;Sao Paulo;;;;;;;Faculdades;Escola Superior
FACULDADE VARZEAGRANDENSE DE CIÊNCIAS HUMANAS;;ive@zaz.com.br;;(065) 686 1902;;RUA ARTUR BERNARDES;;;;;VARZEA GRANDE;;;;;;;Faculdades;Escola Superior
FACULDADE VARZEAGRANDENSE DE COMUNICAÇÃO SOCIAL;;ive@zaz.com.br;;(065) 686 3730;;RUA ARTUR BERNARDES;;;;;VARZEA GRANDE;;;;;;;Faculdades;Escola Superior
FACULDADE VERSALHES DE PEDAGOGIA E LETRAS;;aeti@mais.sul.com.br;;(041)  223 8919;;RUA JOÃO NEGRÃO;;;;;CURITIBA;;;;;;;Faculdades;Escola Superior
Faculdades  Integradas de Cruzeiro;;iesc@fastnet.com.br;;(12) 5441603 r.23  / 5441678 r.29;;R. Dom Bosco, 35;;;;12700-000;Cruzeiro;SP;;;;;;Ensino Superior;Escola Superior
FACULDADES ASSOCIADAS DE SÃO PAULO;;fasp@eu.ansp.br;;(011) 574 0233 R-237;;RUA JOSÉ ANTÔNIO COELHO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
Faculdades Associadas Ipiranga;;iesp@fai.br;;(11) 2748555 / 2154462;;Av. Nazaré, 993;;;;04263-100;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADES BOM JESUS;;bomjesus@bomjesus.br;;(041) 310 3000;;RUA 24 DE MAIO;;;;;CURITIBA;;;;;;;Faculdades;Escola Superior
FACULDADES CAPITAL;;fac@capital.br;;(011) 273 5011;;RUA IBIPETUBA;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADES CLARETIANAS;;hildebrando@claret.com.br;;(016) 660 1777;;RUA DOM BOSCO;;;;;BATATAIS;;;;;;;Faculdades;Escola Superior
Faculdades da Associação de Ensino Botucatu;;pedagogia.unifac@ig.com.br;;;;;;;;;;;;;;;;;Escola Superior
Faculdades da Associação de Ensino de Botucatu;;unifac.botucatu@zaz.com.br;;(14) 8212500 r. 126;;Av. Leonardo Villas Boas, 351;;;;18608-901;Botucatu;SP;;;;;;Ensino Superior;Escola Superior
FACULDADES DA ASSOCIAÇÃO EDUCATIVA EVANGÉLICA;;faee@genetic.com.br;;(062) 318 1734 r- 206;;AVENIDA UNIVERSITÁRIA;;;;;ANAPOLIS;;;;;;;Faculdades;Escola Superior
Faculdades da Assossiação de Ensino de Botucatu - Coord. Pedagogia Waldir Paixão;;pedagogia.unifac@ig.com.br;;;;;;;;;;;;;;;;Faculdades;Escola Superior
FACULDADES DE VALINHOS;;secretaria@fav.br;;(019) 869 5833;;AV INVERNADA;;;;;VALINHOS;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS - UPIS;;rodolpho@upis.br;;(061) 346 1944 R- 228;;SEP SUL EQ 712/912     CONJUNTO A;;;;;BRASILIA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS ALCÂNTARA MACHADO;;jaf@amcham.com.br;;(011) 814 0544;;AV MORUMBI - PRAÇA TRÊS CORAÇÕES;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS ANGLO-AMERICANO;;angloa@embratel.net.br;;(021) 295 3099 R- 313;;RUA GENERAL SEVERIANO;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
Faculdades Integradas Anhanguera;;alec@claretianas.com.br;;(19) 5715717;;R. Waldemar Silenci, 340;;;;13610-000;Leme;SP;;;;;;Ensino Superior;Escola Superior
Faculdades Integradas Anhanguera - Coord. Pedagogia Sr. Maurici;;dirca@sian.br;;;;;;;;;;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS BENNETT;;nibennet@unisys.com.br;;(021) 557 1001 R- 145;;RUA MARQUES DE ABRANTES;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
Faculdades Integradas Campos Salles;;cpsalles@campossalles.br;;(11) 36414000  /  36414001;;R. Nossa Senhora da Lapa, 284;;;;05072-000;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADES INTEGRADAS CANTAREIRAS;;fic@faculdadescantareira.com.br;;(011) 6090-5900;;RUA MARCOS ARRUDA;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DA BAHIA;;fib@fib.br;;(071) 346 4444;;RUA FERNANDES MENEZES DE GOES;;;;;SALVADOR;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE CASSILÂNDIA;;asmec@citinet.com.br;;(067) 596 1079;;RUA MARTINIANO JOSÉ DE MOURA;;;;;CASSILANDIA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE COXIM;;uniderp4@alanet.com.br;;(067) 291 1406;;RUA LUIZ GONZAGA;;;;;COXIM;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE DIAMANTINO;;fid@vtecnet.com.br;;(065) 736 1133 R- 212;;RUA ALMIRANTE BATISTA DAS NEVES;;;;;DIAMANTINO;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE FÁTIMA DO SUL;;webmaster@fifasul.br;;(067) 467 1307 R- 200;;RUA TENENTE ANTÔNIO JOÃO;;;;;FATIMA DO SUL;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE GUARULHOS;;soge@fig.br;;(011) 6455 0333 R- 213;;RUA DOUTOR SOLON FERNANDES;;;;;GUARULHOS;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE ITAPETININGA;;fii@server.fkb.br;;(015) 273 1616 R- 222;;RODOVIA RAPOSO TAVARES KM 162;;;;;ITAPETININGA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE JACAREPAGUÁ;;fij@fij.com.br;;(021) 392 6646;;LADEIRA DA FREGUESIA;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
Faculdades Integradas de Mirassol;;alvaro.branco@uol.com.br/faimi@mirassol.com.br;;(17) 2427064;;R. Silvano Maraldi, 2410;;;;15130-000;Mirassol;SP;;;;;;Ensino Superior;Escola Superior
Faculdades Integradas de Mirassol - Karina;;faimi@mirassol.com.br;;;;;;;;;;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE NAVIRAÍ;;finav@phoenixms.com.br;;(067) 461 2380;;RUA LAURENTINO PIRES DE ARRUDA;;;;;NAVIRAI;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE OURINHOS;;secretariafio@femm.br;;(014) 322 2033 R-230;;RUA ARLINDO LUZ;;;;;OURINHOS;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE PARANAIBA;;fipar@melfinet.com.br;;(017) 668 1945;;RUA MARIA CÂNDIDA DE FREITAS;;;;;PARANAIBA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE RIO VERDE;;uniderp4@alanet.com.br;;(067) 292 1314;;AV. EURICO SEBASTIÃO FERREIRA;;;;;RIO VERDE DE MATO GROSSO;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE TRÊS LAGOAS;;aems@next.com.br;;(067) 521 4761;;AV PONTA PORÃ;;;;;TRES LAGOAS;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DE VITÓRIA;;escrit@zaz.com.br;;(027) 225 7411 E/OU 227 5955;;PRAÇA SAN MARTIN;;;;;VITORIA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DO CEARÁ;;fic@batista.g12.br;;(085) 264 4500;;RUA CORONEL LINHARES;;;;;FORTALEZA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DO INSTITUTO RITTER DOS REIS;;ritter@ritterdosreis.tche.br;;(051) 233 7166;;RUA ORFANOTRÓFIO;;;;;PORTO ALEGRE;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS DO PLANALTO CENTRAL;;fiplac@brnet.com.br;;(061) 627 6868;;CAMPUS UNIVERSITÁRIO I - SEDE - BR 040 KM 16;;;;;LUZIANIA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS ESPÍRITA;;seg@direg.unibem.br;;(041) 335 1717 R- 214;;RUA TOBIAS DE MACEDO JUNIOR;;;;;CURITIBA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS ESPÍRITO SANTENSES;;faesa@faesa.br;;(027) 200 2966;;RUA ANSELMO SERRAT;;;;;VITORIA;;;;;;;Faculdades;Escola Superior
Faculdades Integradas Hebraico Brasileiras Renascença;;facrenas@ronam.com.br;;(11) 2300778 / 2291513  /  2279587;;R. Prates, 790;;;;01121-000;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADES INTEGRADAS HÉLIO ALONSO;;facha@ax.apc.org.br;;(021) 553 0405 R- 115;;RUA MUNIZ BARRETO;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS JUSCELINO KUBITSCHEK;;dewilsonm@colegiojk.com.br;;(061) 352 7849  OU  352 5404;;QS 01 RUA 212 LOTES 11, 13 E 15;;;;;BRASILIA;;;;;;;Faculdades;Escola Superior
Faculdades Integradas Maria Imaculada;;fimi@mogi.com.br/ pedagogia@mariaimaculada.br;;(19) 4222332;;Av. Independência, 3000;;;;13416-230;Piracicaba;SP;;;;;;Ensino Superior;Escola Superior
FACULDADES INTEGRADAS MARIA THEREZA;;famath@nitnet.com.br;;(021) 620 0660 R- 219;;RUA VISCONDE DO RIO BRANCO;;;;;NITEROI;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS MÓDULO;;modulo@bignet.com.br;;(012) 422 2666;;AV FREI PACÍFICO WAGNER;;;;;CARAGUATATUBA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS PLÍNIO LEITE;;plinio@nitnet.com.br;;(021) 622 1441 R- 332;;RUA VISCONDE DO RIO BRANCO;;;;;NITEROI;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS RUI BARBOSA;;crb@firb.br;;(018) 722 7788 R- 222;;RUA RODRIGUES ALVES;;;;;ANDRADINA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS SANTANNA;;info@santanna.br;;(011) 298 8000;;RUA VOLUNTÁRIOS DA PÁTRIA;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
Faculdades Integradas Senador Flaquer;;secretaria@sflaquer.br;;(11) 4498899 / 4122963;;R. Senador Flaquer, 456;;;;09010-160;Santo André;SP;;;;;;Ensino Superior;Escola Superior
FACULDADES INTEGRADAS TERESA DAVILA - LORENA;;fatea@fastnet.com.br;;(012) 553 2888 R- 214;;AV PEIXOTO DE CASTRO;;;;;LORENA;;;;;;;Faculdades;Escola Superior
FACULDADES INTEGRADAS TERESA DAVILA - SANTO ANDRÉ;;direcao@jcjesus.regra.com.br;;(011) 449 7477 R-209;;RUA SIQUEIRA CAMPOS;;;;;SANTO ANDRE;;;;;;;Faculdades;Escola Superior
Faculdades Integradas Toledo;;toledo@toledo.br;;(18) 6234088;;R. Mato Grosso, 1141;;;;16015-140;Araçatuba;SP;;;;;;Ensino Superior;Escola Superior
FACULDADES MARINGÁ;;faculdadesmaringa@faculdadesmaringa.br;;(044) 224 6277;;AV PRUDENTE DE MORAIS;;;;;MARINGA;;;;;;;Faculdades;Escola Superior
FACULDADES METODISTA DO INSTITUTO IZABELA HENDRIX;;assessoria@ihendrix.br;;(031) 296 7603 R-35;;RUA DA BAHIA;;;;;BELO HORIZONTE;;;;;;;Faculdades;Escola Superior
Faculdades Metropolitanas Unidas;;jaf@amcham.com.br;;(11) 2700733 / 2794589;;R. Taguá, 150;;;;01508-010;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
Faculdades Oswaldo Cruz;;faculdades@oswaldocruz.br;;(11) 8258071  /  36670607;;R. Brigadeiro Galvão, 540;;;;01151-000;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADES OSWALDO CRUZ;;faculdades@oswaldocruz.br;;(011) 825 8071;;RUA BRIGADEIRO GALVÃO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADES RIOGRANDENSES;;fargs@nutecnet.com.br;;(051) 341 2512;;RUA TUPI;;;;;PORTO ALEGRE;;;;;;;Faculdades;Escola Superior
FACULDADES SALVADOR UNIFICADAS;;areitoria@unifacs.br;;(071) 245 1033;;RUA PONCIANO DE OLIVEIRA;;;;;SALVADOR;;;;;;;Faculdades;Escola Superior
